model_id,linear_probe,weight_decay,model_type,use_adam,learning_rate,val_id_acc,val_id_f1,test_acc_art_painting,test_acc_cartoon,test_acc_photo,train_acc,train_f1,val_AC,val_ANE,val_l2,val_EMD,test_AC_art_painting,test_ANE_art_painting,test_l2_art_painting,test_EMD_art_painting,test_AC_cartoon,test_ANE_cartoon,test_l2_cartoon,test_EMD_cartoon,test_AC_photo,test_ANE_photo,test_l2_photo,test_EMD_photo,middle_layer_entropy,weighted_shortcut_score,weighted_shortcut_score_normalized,early_to_deep_edge_importance,path_depth_entropy,deep_shallow_ratio,logit_contribution_diff_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow_v2,logit_contribution_ratio_deep_vs_shallow_v3,logit_contribution_ratio_deep_vs_shallow_v4,logit_contribution_ratio_deep_vs_shallow_v5,logit_contribution_ratio_deep_vs_shallow_signed,deep_logit_contribution,deep_logit_contribution_signed,deep_logit_contribution_normed,deep_logit_contribution_signed_normed,largest_edge_score,middle_layer_score_ratio,std_entropy_across_layers,logit_contribution_peak_layer,algebraic_connectivity,spectral_gap,graph_energy,laplacian_energy,normed_laplacian_energy,laplacian_spectral_entropy,modularity,community_size_variance,avg_clustering,kirchhoff_index,avg_path_length,path_redundancy,effective_path_depth,node_importance_entropy,avg_betweenness,spectral_radius,avg_edge_flow_centrality,edge_score_gini,normed_algebraic_connectivity,normed_spectral_gap,normed_graph_energy,normed_kirchhoff_index,normed_avg_path_length,normed_avg_betweenness,normed_spectral_radius,attention_mlp_ratio,layerwise_score_variance,weighted_path_depth,layerwise_score_entropy,tail_shortcut_mass,tail_pos,tail_neg,backbone_chain_mass,inflow_from_10,inflow_from_11,inflow_from_7,inflow_from_8,inflow_from_9,inflow_from_5,inflow_from_6,inflow_from_2,inflow_from_4,inflow_from_3,inflow_from_0,inflow_from_1,pos_low_layer_nodes,pos_low_layer_edges,pos_low_layer_density,pos_low_layer_gcc_frac,pos_low_layer_lambda2_norm,pos_low_layer_aspl_abs,pos_low_layer_res_connectivity,pos_low_layer_volume,pos_high_layer_nodes,pos_high_layer_edges,pos_high_layer_density,pos_high_layer_gcc_frac,pos_high_layer_lambda2_norm,pos_high_layer_aspl_abs,pos_high_layer_res_connectivity,pos_high_layer_volume,pos_between_cut_weight,pos_between_cut_weight_frac_of_sign,pos_between_conductance_sym,neg_low_layer_nodes,neg_low_layer_edges,neg_low_layer_density,neg_low_layer_gcc_frac,neg_low_layer_lambda2_norm,neg_low_layer_aspl_abs,neg_low_layer_res_connectivity,neg_low_layer_volume,neg_high_layer_nodes,neg_high_layer_edges,neg_high_layer_density,neg_high_layer_gcc_frac,neg_high_layer_lambda2_norm,neg_high_layer_aspl_abs,neg_high_layer_res_connectivity,neg_high_layer_volume,neg_between_cut_weight,neg_between_cut_weight_frac_of_sign,neg_between_conductance_sym,between_net_cut_sign,L_p,L1,L2,Linf,L0
10,False,0.0,ViT-B_16-clip-openai,False,0.009,0.8056265984654731,0.8526096343994141,0.1343283582089552,0.2695652173913043,0.1796407252550125,tensor(0.6932),0.7193037271499634,0.785625696182251,-0.5909703373908997,322.4428452294048,1.844386100769043,0.3457548320293426,-1.6422498226165771,322.4428452294048,1.681696891784668,0.4118302166461944,-1.5216153860092163,322.4428452294048,1.716907978057861,0.3734257519245147,-1.576596975326538,322.4428452294048,1.645071506500244,7.54629654555594,0.38634419441223145,23.14394187927246,3.396813917788677e-05,1.2428501844406128,0.3740811246830912,0.004120408816884691,102.7318854125698,102.7571885468655,106.61928979357151,270.5509740510828,749.8657831434728,277.83497705941056,0.004317284976821156,0.004268871958231557,0.07579912170744807,0.2557275708440085,0.005421294830739498,0.21016965806484222,1.926838994026184,22,1.9428938812442527e-05,-2.3539627066196917e-05,0.0001691850289517844,1160.214088823156,5.091800754361026,2.309921614088411,0.4793115696066033,37.55555555555556,0.009722720903002444,12324597.79835164,8.508163940663312e-05,55534,1.1606787388929656,2.223840535022945,0.019539276118223488,0.011971214613420218,0.010465352570615729,0.7074340090326644,0.00034111787991086254,-0.00041329007682295075,0.05215221332904657,701968.0627360961,0.0014937958549436547,0.019539276118223488,0.2101810829276159,0.7443565726280212,0.0003625634708441794,3.992640256881714,2.930076837539673,0.6538879871368408,1.0,0.0,0.16286332632357448,0.3300838987186938,0.4218595343634768,0.013269492874551285,0.025356801967002622,0.2094302720762755,,,,,,,,19,45,0.2631578947368421,1.0,0.4803853733915723,591.535176016935,0.0003173393440582416,1.220782373480658,19,41,0.23976608187134502,1.0,0.24107808869101013,532.9033883894521,0.00031699192166002074,0.6769548737764375,0.0511313763714524,0.026236440851642538,0.07553143991151529,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.005439693573862314,0.014281148090958595,0.005657779052853584,0.005421294830739498,108
11,False,0.01,ViT-B_16-clip-openai,False,0.009,0.887468030690537,0.7855375409126282,0.5771144278606966,0.7130434782608696,0.491017997264862,tensor(0.7618),0.6720284223556519,0.7039310932159424,-0.948332130908966,319.2443540895092,1.8050894737243648,0.4437372088432312,-1.5143940448760986,319.2443540895092,1.685051679611206,0.5034814476966858,-1.400088667869568,319.2443540895092,1.7151846885681152,0.4636688232421875,-1.481238842010498,319.2443540895092,1.6512079238891602,7.4974479258380775,0.1954517513513565,34.354942321777344,0.0,1.3549435138702393,0.6894648764276605,0.0023373882472346175,101.1908194923514,101.23419665418861,102.13452220347281,325.3094732005555,606.9030049054795,1443.3356051037085,0.0023817021611094447,0.0023604203862603867,0.11142659611407993,0.4148954212085045,0.000570234376937151,0.15679901838302612,1.877949833869934,22,7.878148710447358e-06,-8.193051235003212e-06,1.388728163583175e-05,1400.7769116869188,5.188720681077119,2.7835067305920407,0.4778695810423946,10.888888888888891,0.03692131474577012,56220077.59546731,3.1317860277625116e-05,63654,1.6348838181609713,2.622995950527696,0.016762556086264292,0.0025877557605306486,0.008954536012878432,0.6733526890042789,0.0003685756115911237,-0.00038330818728302016,0.030396395063914058,1201680.5175740037,0.0014651918783387943,0.016762556086264292,0.12106697723089871,0.7337945103645325,0.000267073541181162,3.7441318035125732,3.0064518451690674,0.5919108986854553,1.0,0.0,0.1820042698108306,0.30158303990592134,0.6815917352131661,0.0035691606918856604,,0.013256064189026959,,,,,,,,20,35,0.18421052631578946,1.0,0.3951285179695112,646.0149871158326,0.0002343492573257854,0.6519192223481546,29,71,0.1748768472906404,1.0,0.1729390395212408,572.3527910683415,0.0002482649119649978,1.2196309080828027,0.06422493478452118,0.03317789134626138,0.09851670664532444,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0008559900452382863,0.00572492741048336,0.0011965564917773008,0.000570234376937151,137
12,False,0.0,ViT-B_16-clip-openai,False,0.01,0.8618925831202046,0.8992123603820801,0.2487562189054726,0.3956521739130434,0.401197612285614,tensor(0.7688),0.8024702072143555,0.8453822731971741,-0.474869817495346,322.4425236073215,1.832606315612793,0.2873276770114898,-1.7548604011535645,322.4425236073215,1.6855731010437012,0.4074030816555023,-1.5313153266906738,322.4425236073215,1.722747564315796,0.3326558172702789,-1.6872775554656982,322.4425236073215,1.6524865627288818,7.523155874034782,0.3493283987045288,39.437747955322266,0.00014168129746394698,1.345184564590454,0.5764962821505505,0.004173156227125219,136.05265595012472,136.09659847660723,137.77430517301633,381.2096071581863,749.9757591368415,700.2961669995202,0.004255867968922189,0.004234605291102866,0.1019926103308436,0.47806935215730534,0.001280938507989049,0.20095783472061157,1.877417802810669,22,2.376377411127756e-05,-8.067318226945445e-06,4.226266620266685e-05,1320.1949737408231,4.5351128470221616,2.704696626457706,0.45730167214584166,36.0,0.031441403345062666,13791348.80966956,5.8403926049714765e-05,19261,1.596360462387061,2.6135720695777036,0.01584479216058163,0.00455108876625558,0.008541200975411502,0.6503444095051409,0.0005695062548121601,-0.00019333579507498295,0.02427297793343436,575471.2900914554,0.0013996682919371094,0.01584479216058163,0.1090682617869089,0.7685195207595825,0.00020444230176508427,4.186703681945801,2.9785428047180176,0.623867392539978,1.0,0.0,0.11193082062264882,0.26825505293344204,0.6987070811854571,0.005014899883174183,0.008953389228427656,0.01906957676949904,,,,,,,,19,33,0.19298245614035087,1.0,0.6165952886346322,524.3598018103155,0.00029482099162166873,0.6620930446815293,19,50,0.29239766081871343,1.0,0.28347683972213356,369.11982763875824,0.0007784276939572585,1.1368817845815475,0.10051258536846161,0.05291563639444223,0.15181036287250044,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0016335818218067288,0.009658796712756157,0.0021648399997502565,0.001280938507989049,115
13,False,0.01,ViT-B_16-clip-openai,False,0.01,0.90537084398977,0.7848706245422363,0.4925373134328358,0.6260869565217392,0.3772455155849457,tensor(0.7968),0.6867892742156982,0.770383894443512,-0.7722162008285522,319.5987781522376,1.8167381286621092,0.4246959984302521,-1.5491654872894287,319.5987781522376,1.6824476718902588,0.5262106657028198,-1.3428006172180176,319.5987781522376,1.7163434028625488,0.42425337433815,-1.552220344543457,319.5987781522376,1.6478171348571775,7.589554136542533,0.2488258332014084,38.246543884277344,4.916978195979027e-05,1.2007662057876587,0.7214633237210631,0.003029087298381805,74.11415280999312,74.13199729751736,75.16484186209263,184.2925872870456,432.8271345734086,471.46422716435455,0.003113284593076582,0.0030513248789598713,0.11941900900725606,0.46901256933257884,0.0006243331008590758,0.15934112668037415,1.8389972448349,22,1.2685275608185582e-05,-6.627422686498105e-06,1.85547953737539e-05,1379.4539333944765,5.310677615343907,2.8175770775281412,0.4264182206102281,6.222222222222222,0.04526275083848198,42243380.7997095,3.9085336893827955e-05,58917,1.4479626600282094,2.8250271435266265,0.014799536836011,0.003216708790265954,0.008392203035060178,0.6350612288158177,0.0004865785323573069,-0.00025421297775673525,0.027299973990328942,1101299.9833513296,0.0014992252695172246,0.014799536836011,0.12338568531124142,0.6889002323150635,0.00021461564756464213,3.533750057220459,2.999533176422119,0.5909330248832703,1.0,0.0,0.14455901984586333,0.23646175168508204,0.6983198919878664,0.009054380268733767,0.008100007490507351,0.04397899152270139,0.004084977045109043,,,,,,,17,30,0.22058823529411764,1.0,0.5335596736677375,537.8151986921706,0.0003662624424718859,0.520908326528042,32,80,0.16129032258064516,1.0,0.3545029561627612,428.87897041319434,0.00027192887172514156,1.3662373796355394,0.056427146918209256,0.02903268937345806,0.10832452476678087,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.000912032148335129,0.006542112212628126,0.001284825848415494,0.0006243331008590758,133
14,False,0.0,ViT-B_16-clip-openai,False,0.01,0.7902813299232737,0.8362794518470764,0.1442786069651741,0.2434782608695652,0.0898203626275062,tensor(0.6827),0.7129228115081787,0.7792457342147827,-0.6113367676734924,322.44308783006966,1.8440197706222532,0.4860317707061767,-1.3759628534317017,322.44308783006966,1.6968799829483032,0.4778518378734588,-1.3553705215454102,322.44308783006966,1.7225077152252195,0.6224029660224915,-1.1516199111938477,322.44308783006966,1.662037372589111,7.4303012299484825,0.4889012575149536,26.365591049194336,0.00014202197053236887,1.2965677976608276,0.252352128802817,0.005290091380732775,123.16670193268034,123.19511947491922,125.92711562610864,256.63570933254954,720.8571752280307,901.058403400862,0.005451656249590542,0.005414965480611045,0.07390493226519264,0.2920199000851407,0.0054071745835244656,0.1957266479730606,1.8531849384307861,22,3.9402767152149985e-05,-2.587073528679467e-05,0.00021809456484856858,1133.0580977649238,4.500325970961442,2.41136940601573,0.4191062603185686,0.6666666666666666,0.010935137463836035,7180796.392068993,0.00010852207008336712,13581,0.953794911474414,2.111438077771894,0.015826330532212884,0.013351008267278117,0.00898947037560899,0.6897736942882846,0.00053416129314246,-0.00035071511142858026,0.040080786563950595,529696.2755672082,0.0014711730572069804,0.015826330532212884,0.1809921600175125,0.711068868637085,0.00030738653731532395,4.896708011627197,2.761047840118408,0.6760481595993042,1.0,0.0,0.11603935729843652,0.20785079614819954,0.6602916797592845,0.012651437889441659,0.018594650710785855,0.10061143549228842,,,,,,,,17,37,0.27205882352941174,1.0,0.6653084902162462,370.73812987449946,0.0006076859368373163,1.1690016798750424,19,42,0.24561403508771928,1.0,0.23431469132760438,466.3964834027425,0.00036504377906907987,0.6520398677041611,0.0894792262103981,0.046834992551749194,0.1372296858556446,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.005453253164887428,0.017890186980366707,0.00586091959849,0.0054071745835244656,111
15,False,0.01,ViT-B_16-clip-openai,False,0.01,0.8721227621483376,0.7225390672683716,0.5174129353233831,0.6652173913043479,0.4850299656391144,tensor(0.7606),0.6263530254364014,0.6950780153274536,-0.947613000869751,319.5987403521233,1.8099956512451167,0.4200911521911621,-1.5587735176086426,319.5987403521233,1.6827309131622314,0.4827384948730469,-1.4481251239776611,319.5987403521233,1.7139506340026855,0.4428063035011291,-1.5267096757888794,319.5987403521233,1.6487888097763062,7.614087000854465,0.16927722096443176,41.89375305175781,1.959172004717402e-05,1.3366225957870483,0.48700969233830416,0.0020805911839967273,83.60640382655133,83.63959461870392,84.81024445488514,199.81735510372872,332.8184726250887,1905.4625627835374,0.002135240598370558,0.002108769203395866,0.07623653125473304,0.5218907440708879,0.0005294600850902498,0.185451477766037,1.8632522821426392,22,9.369586511871364e-06,-3.787486510812532e-07,1.1364042685182457e-05,1155.0953296020875,5.283129223302562,2.7801987990867754,0.42469053907351806,6.25,0.0402590789387166,46098151.113994025,4.323732881481063e-05,14288,1.5761614291393498,2.7099344112217745,0.017641531595019973,0.0024136240865785755,0.010030125819599504,0.6143566665102311,0.0003345310820639942,-1.3522809218015157e-05,0.01448654902459252,1291122.5469048114,0.0015437426194289906,0.017641531595019973,0.08617586932284005,0.6098611354827881,0.00010149892477784306,3.7498536109924316,3.0085835456848145,0.6107831001281738,1.0,0.0,0.18987512606052323,0.32255851349870795,0.625511153537711,0.010811784836167565,0.00787637774567827,0.033242170381735166,,,,,,,,14,21,0.23076923076923078,1.0,0.4577140959320738,458.3267767439003,0.0004575634536089634,0.4808498800416795,30,78,0.1793103448275862,1.0,0.23610561869639773,477.87832062558334,0.0003390130367617016,1.3694889215941681,0.07483059918207625,0.03886961799324457,0.1556215407095246,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0007645830628462136,0.0052275387570261955,0.0010533789172768593,0.0005294600850902498,119
16,False,0.0,ViT-B_16-clip-openai,False,0.03,0.7672634271099744,0.7738379836082458,0.1791044776119403,0.3173913043478261,0.1137724593281745,tensor(0.6731),0.704936146736145,0.7508188486099243,-0.6551065444946289,322.44972828828287,1.8685007095336916,0.6411516070365906,-0.958553671836853,322.44972828828287,1.7371941804885864,0.5621064305305481,-1.100752353668213,322.44972828828287,1.737154483795166,0.7031457424163818,-0.822113037109375,322.44972828828287,1.700868844985962,7.305092830271285,0.4944300353527069,18.899227142333984,0.0003103343660768587,1.4204503297805786,0.17441758192673743,0.004920449879631916,94.06454266273819,94.08233359130901,95.95936457610443,167.27081841614358,323.1467648380116,-5813.863436866548,0.005072533271686552,0.005012572497662404,0.05302426200364291,0.19160194015707005,0.007203684188425541,0.19601333141326904,1.7316925525665283,22,6.758135108312244e-05,-2.854840608723491e-05,0.00043752797424627036,1427.4815799684923,4.624020427272091,2.5661844306246935,0.3140928045615535,7.1875,0.012859064486036803,5286624.051670318,0.00016208797227119958,94285,0.6754334716628709,2.1534228017691666,0.015866068497647448,0.019125594521841118,0.008280152793979732,0.639382026599611,0.0007064450062678032,-0.00029842371306647915,0.04780890533583365,505739.5764227268,0.0016943466961248709,0.015866068497647448,0.19992468991684026,0.7550769448280334,0.0003890658845193684,5.5635666847229,2.693990468978882,0.6730417609214783,1.0,0.0,0.1321978057766618,0.16208444392446564,0.7732633003256972,,,0.06465225574983714,,,,,,,,20,51,0.26842105263157895,1.0,0.6150243550164546,325.7940614228864,0.0004916041687774784,1.3187790740512984,19,40,0.23391812865497075,1.0,0.17717731203328185,612.1913107794887,0.00034173773319296283,0.41255094393390757,0.134334991007397,0.07200381116647163,0.32562036999948796,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.007247349247336388,0.02681230939924717,0.007764484267681837,0.007203684188425541,132
17,False,0.01,ViT-B_16-clip-openai,False,0.03,0.4450127877237851,0.3451702296733856,0.1094527363184079,0.1608695652173913,0.1137724593281745,tensor(0.4010),0.3023807406425476,0.3874450027942657,-1.4410885572433472,198.396544889602,1.8076616525650024,0.7391474843025208,-0.8689395785331726,198.396544889602,1.6894124746322632,0.458526611328125,-1.380126714706421,198.396544889602,1.7250583171844482,0.8042343854904175,-0.7303785085678101,198.396544889602,1.6452584266662598,5.745673181240449,0.1653253138065338,35.46144485473633,0.0,1.0858750343322754,0.27322228331765475,0.0008136013519677299,78.46434260624868,78.5390193294717,89.31716877287711,216.56729608289052,906.680485902778,222.10426440390918,0.0009371859569782259,0.0009370412650824278,0.09974971919220847,0.20099006799146488,0.0005699397879652679,0.08428065478801727,1.7436482906341553,15,1.1883661803798713e-05,-9.179806858022085e-07,8.816810752306324e-06,1849.4787248225048,3.058939347529301,2.6688987845367134,0.3707092044015874,2.8888888888888893,0.03634705786960022,37970175.00222831,2.0446775697098182e-05,24770,0.8401445586864595,2.613937007269128,0.011605937921727396,0.0017881579206109935,0.005816365007541477,0.6395793487458888,0.0012648535606720084,-9.77065250608671e-05,0.09988297456159848,356740.6734525049,0.0021762801826042005,0.011605937921727396,0.19032500231255534,0.7585071325302124,0.0004163722041994333,6.558757305145264,2.6460788249969482,0.6454711556434631,1.0,0.0,0.17932275984262275,0.10759897879013838,0.16474587610037794,0.46291048695021547,0.0378605079316008,0.08279895408546363,0.026078433577433436,0.11800676256477032,,,,,,24,57,0.20652173913043478,1.0,0.6716790553056563,477.68129973490693,0.00026348166162441387,0.9881622508938734,16,37,0.30833333333333335,1.0,0.8253946363112044,433.99188396564506,0.0005470373961660931,0.692456660125484,0.15969054449032125,0.0867737455851383,0.23061449717500415,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0006915174308232963,0.004578502848744392,0.0009122613118961453,0.0005699397879652679,146
18,False,0.0,ViT-B_16-clip-openai,False,0.03,0.7672634271099744,0.7827016711235046,0.1791044776119403,0.3173913043478261,0.1497006118297577,tensor(0.6286),0.6504818201065063,0.7047287821769714,-0.7592912316322327,322.4493339009918,1.839271068572998,0.6665067672729492,-0.9301308393478394,322.4493339009918,1.7103081941604614,0.5522257089614868,-1.1185959577560425,322.4493339009918,1.73587965965271,0.7269883751869202,-0.7892062067985535,322.4493339009918,1.679316759109497,7.441148734117314,0.525189995765686,18.19883918762207,0.00010331134399166331,1.0451452732086182,0.19632032667455834,0.0052061069749063105,159.42025048931322,159.46876084015773,162.581885838131,430.84617664859024,950.704073757629,341.6785477785116,0.005341233362202047,0.005273901221784172,0.08076408448852919,0.1827499557822276,0.010821079835295677,0.1593216359615326,1.7903410196304321,22,2.7246732324268985e-05,-2.1023868007346093e-05,0.0007934161685512877,1294.662513018899,4.664477604495105,2.0808324822010418,0.35576696527982044,10.888888888888888,0.008359983588939641,11884460.96758035,0.00010661823029917636,17186,0.5619002578642665,1.7246683418455366,0.016921913405180563,0.026413357794850816,0.009004823845186482,0.7808633933044897,0.0004119940765652479,-0.00031789900734015004,0.18140703096279265,785964.5276069046,0.001612159520768481,0.016921913405180563,0.3993927234911192,0.851017415523529,0.002002613851800561,4.514535903930664,2.4879231452941895,0.6845841407775879,1.0,0.0,0.08582820818084375,0.18598292921765905,0.7546079560237603,,0.01129415369974264,0.04811496105883801,,,,,,,,18,43,0.28104575163398693,1.0,0.565045064774119,625.1005569209268,0.00031743293861866416,1.466381509598637,25,54,0.18,1.0,0.22599494639330872,877.2119468874065,0.00015732963790517066,0.4492733678879549,0.04217256125670387,0.02154048943341702,0.09386837562831314,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.010982495732605457,0.027346450835466385,0.01166240219026804,0.010821079835295677,126
19,False,0.01,ViT-B_16-clip-openai,False,0.03,0.5959079283887468,0.5503856539726257,0.1492537313432835,0.2434782608695652,0.1077844351530075,tensor(0.4944),0.5112154483795166,0.5005314946174622,-1.2381136417388916,238.80810001026904,1.8100197315216064,0.4805555641651153,-1.3866907358169556,238.80810001026904,1.6930217742919922,0.3444221019744873,-1.585671067237854,238.80810001026904,1.7082122564315796,0.6476860642433167,-1.0550824403762815,238.80810001026904,1.671294331550598,6.83091463743506,0.4401961863040924,18.455286026000977,0.0003783536121773068,1.1469841003417969,0.18578180328483396,0.004176180785345929,136.5440018311226,136.58831487107597,139.65940074822942,512.746054936465,1769.420246847085,489.86525975446904,0.0043015715960592615,0.004222873516297909,0.09034007274855034,0.177044866389198,0.006323695182800293,0.11841870844364166,1.7296098470687866,22,3.6766894442403315e-05,-8.071414580045821e-06,0.00046235449609643016,1511.4327984901327,4.231906279535293,2.3082639266391913,0.364419485041378,32.666666666666664,0.009760937523167043,11611305.345074778,8.109129456191109e-05,280277,0.6007214434542586,1.9285273425854845,0.021733449477351917,0.019387617022344494,0.010208690522279375,0.7610521533880458,0.0007721736900281993,-0.00016951482936812447,0.20393472441057073,552869.961471082,0.0017030691676210659,0.021733449477351917,0.4071762877909677,0.8095186948776245,0.0021819365210831165,5.088548183441162,2.2895760536193848,0.6439287662506104,1.0,0.0,0.12901646120215382,0.12597152329241026,0.8455861523891794,,0.010235021130790296,0.018207303187620046,,,,,,,,18,45,0.29411764705882354,1.0,0.5907354037886439,501.6944592494138,0.0003932999976059612,1.340321723767451,24,61,0.2210144927536232,1.0,0.2531276437729699,617.3386482146952,0.0002824710501050984,0.4935092956233421,0.0830844903046036,0.043342802478449335,0.16835445865241744,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.00729113444685936,0.024285243824124336,0.008337946608662605,0.006323695182800293,136
20,False,0.0,ViT-B_16-clip-openai,False,0.009,0.9232736572890026,0.8813953399658203,0.5671641791044776,0.7130434782608696,0.4850299656391144,tensor(0.7857),0.7332967519760132,0.7641974091529846,-0.781692624092102,322.44192873676974,1.8135833740234373,0.463453471660614,-1.4731281995773315,322.44192873676974,1.6878478527069092,0.5205145478248596,-1.361284255981445,322.44192873676974,1.7174553871154783,0.4800017178058624,-1.4513343572616575,322.44192873676974,1.652884006500244,7.648449664994222,0.21271470189094543,46.45669174194336,9.500762644165661e-06,1.078839659690857,0.8896665373869473,0.002692291951529313,106.08780644318153,106.12919937376772,107.72484703331858,346.97697947385166,503.1111711459668,596.3231081542502,0.0027587640931265867,0.002736867378050789,0.11868320775731737,0.5977290579688909,0.0007099149515852332,0.14902298152446747,1.8876349925994873,22,1.0783811141440431e-05,-2.6781393156035366e-06,1.4193357965248907e-05,1230.1253923023487,5.371805961863335,2.5997079551838462,0.301024198449541,16.222222222222225,0.025333653320628008,44389718.484384686,3.225510286638372e-05,9169,1.8715760564598711,2.6499302540890937,0.015760473219350132,0.003089327184234165,0.00882565361837354,0.6498443081857349,0.000463923517129422,-0.00011521453334689436,0.02626838541709962,1031830.3030668576,0.001387626375181287,0.015760473219350132,0.13290398953587992,0.31228107213974,0.00029254777473397553,3.3435885906219482,3.0431125164031982,0.5802819132804871,1.0,0.0,0.2183683207927765,0.3143698501407175,0.6444367704950711,0.006331747652319708,0.0072069901385418845,0.022802124491811657,,0.0048525170815381284,,,,,,18,30,0.19607843137254902,1.0,0.2332882560058277,634.5102741346074,0.00025606474091370416,0.28628337573202384,25,67,0.22333333333333333,1.0,0.48446280130877584,443.67897095793694,0.00035397614978404865,1.59039055853864,0.06166303286466798,0.03181233908766636,0.21539159480356204,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0009113813866861165,0.005088420584797859,0.0011741571361199021,0.0007099149515852332,121
