,model_id,linear_probe,weight_decay,model_type,use_adam,learning_rate,val_id_acc,val_id_f1,test_id_acc,train_acc,train_f1,val_AC,val_ANE,val_l2,val_EMD,test_AC_ood,test_ANE_ood,test_l2_ood,test_EMD_ood,middle_layer_entropy,weighted_shortcut_score,weighted_shortcut_score_normalized,early_to_deep_edge_importance,path_depth_entropy,deep_shallow_ratio,logit_contribution_diff_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow_v2,logit_contribution_ratio_deep_vs_shallow_v3,logit_contribution_ratio_deep_vs_shallow_v4,logit_contribution_ratio_deep_vs_shallow_v5,logit_contribution_ratio_deep_vs_shallow_signed,deep_logit_contribution,deep_logit_contribution_signed,deep_logit_contribution_normed,deep_logit_contribution_signed_normed,largest_edge_score,middle_layer_score_ratio,std_entropy_across_layers,logit_contribution_peak_layer,algebraic_connectivity,spectral_gap,graph_energy,laplacian_energy,normed_laplacian_energy,laplacian_spectral_entropy,modularity,community_size_variance,avg_clustering,kirchhoff_index,avg_path_length,path_redundancy,effective_path_depth,node_importance_entropy,avg_betweenness,spectral_radius,avg_edge_flow_centrality,edge_score_gini,normed_algebraic_connectivity,normed_spectral_gap,normed_graph_energy,normed_kirchhoff_index,normed_avg_path_length,normed_avg_betweenness,normed_spectral_radius,attention_mlp_ratio,layerwise_score_variance,weighted_path_depth,layerwise_score_entropy,tail_shortcut_mass,tail_pos,tail_neg,backbone_chain_mass,inflow_from_0,inflow_from_1,inflow_from_10,inflow_from_11,inflow_from_2,inflow_from_3,inflow_from_4,inflow_from_5,inflow_from_6,inflow_from_7,inflow_from_8,inflow_from_9,pos_low_layer_nodes,pos_low_layer_edges,pos_low_layer_density,pos_low_layer_gcc_frac,pos_low_layer_lambda2_norm,pos_low_layer_aspl_abs,pos_low_layer_res_connectivity,pos_low_layer_volume,pos_high_layer_nodes,pos_high_layer_edges,pos_high_layer_density,pos_high_layer_gcc_frac,pos_high_layer_lambda2_norm,pos_high_layer_aspl_abs,pos_high_layer_res_connectivity,pos_high_layer_volume,pos_between_cut_weight,pos_between_cut_weight_frac_of_sign,pos_between_conductance_sym,neg_low_layer_nodes,neg_low_layer_edges,neg_low_layer_density,neg_low_layer_gcc_frac,neg_low_layer_lambda2_norm,neg_low_layer_aspl_abs,neg_low_layer_res_connectivity,neg_low_layer_volume,neg_high_layer_nodes,neg_high_layer_edges,neg_high_layer_density,neg_high_layer_gcc_frac,neg_high_layer_lambda2_norm,neg_high_layer_aspl_abs,neg_high_layer_res_connectivity,neg_high_layer_volume,neg_between_cut_weight,neg_between_cut_weight_frac_of_sign,neg_between_conductance_sym,between_net_cut_sign,L_p,L1,L2,Linf,L0
47,47,False,0.01,ViT-B_16-clip-openai,False,0.009,0.9735772357723578,0.9735745191574096,0.928749978542328,tensor(0.9446),0.9445660710334778,0.952441155910492,-0.1342871189117431,319.8797674121056,1.9768903255462649,0.9122390151023864,-0.217875674366951,319.8797674121056,1.950165867805481,7.578137168398429,0.4946038722991943,45.796478271484375,5.187492388358805e-05,1.1833237409591677,0.899723697611526,0.0059767020252721,62.70636981726632,62.71279039712824,65.16019239347938,106.49568989109932,148.00037283169047,612.63517657192,0.0063105672790015,0.0062174310595537,0.1056241007390974,0.5756862146752374,0.0013339336728677,0.1846762895584106,1.797577977180481,22,1.857370597152705e-05,-8.81306752597885e-06,4.924624021430712e-05,1194.4559523275798,5.423161104915282,2.7604403897727186,0.4192955814712025,26.0,0.0282657293747581,16017903.028307129,8.105195962802158e-05,19865,2.128005123495313,2.893721055982613,0.0138501742160278,0.0060772020605004,0.0079693462750954,0.6066803732400479,0.0003108801122813,-0.0001475100151402,0.0137962746074156,956998.547073799,0.0013566190218277,0.0138501742160278,0.1017180559816826,0.5439321398735046,0.0001660524285398,3.56091833114624,3.0110886096954346,0.6261540651321411,1.0,0.0,0.1600265692350354,,,0.1338936014773127,0.8088732730505616,,,,,,0.0081082755990709,0.0308001591652223,0.0183246907078324,15,30,0.2857142857142857,1.0,0.3866909283709359,376.6174174260587,0.0006814122599879,0.3952966276412,27,60,0.1709401709401709,1.0,0.1550056497693833,433.0802776284316,0.0002961484069744,1.443751622122086,0.0804758751183571,0.0419249094477097,0.2035835104351128,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.001686891191639,0.0100505342707037,0.0022087339311838,0.0013339336728677,117
48,48,True,0.0,ViT-B_16-clip-openai,False,0.01,0.9817073170731708,0.9817070364952089,0.9574999809265136,tensor(0.9573),0.9572935104370116,0.9763422012329102,-0.0656965747475624,322.4400968150907,2.021903276443481,0.9579514861106871,-0.1143823787569999,322.4400968150907,1.9904260635375977,7.593073391830787,0.6642794609069824,59.636138916015625,6.14475011389004e-05,1.056031584739685,1.5005674920739305,0.0088637927081975,90.44531334174614,67.87621272039642,69.5094015249109,186.4957465026647,382.0350367094131,190.16497018948195,0.0092127960413677,0.008083217884689,0.1668638070732803,0.725676354370573,0.0023441433440893,0.1674420237541198,1.9462761878967283,22,2.4274317386648733e-05,-8.29910532623988e-06,8.757228574438084e-05,1322.7575588055884,5.358610055371429,2.6288705443376736,0.3905952197240148,64.0,0.0195607306615293,22903586.599250626,7.205102972920618e-05,19282,1.34659762184983,2.7346183075852237,0.0153310977489978,0.0085060076645723,0.0082953394123606,0.6516525740564503,0.0004396620675728,-0.0001503153338921,0.028728348192557,1264536.9229685357,0.0013050050013118,0.0153310977489978,0.1540627888818014,0.888278067111969,0.0002424452395644,4.17625617980957,3.030395984649658,0.5934756994247437,1.0,0.0,0.145584461389596,,,0.354643135105942,0.5275254949083472,0.004050873481582,,0.0088752861669568,0.0110499083031895,0.0185429959742915,0.0029999346884319,0.017478096349599,0.0548342750216597,21,34,0.1619047619047619,1.0,0.329342190924934,632.242028166889,0.0002093259385438,0.3885918079088225,27,58,0.1652421652421652,1.0,0.1377692747391146,528.4783694313402,0.0003052252076313,1.3798726948725406,0.1157677486093185,0.0614402754882656,0.2979160812275327,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0028672174084931,0.011585789732635,0.0033484282903373,0.0023441433440893,128
49,49,True,0.01,ViT-B_16-clip-openai,False,0.01,0.9827235772357724,0.9827221035957336,0.9574999809265136,tensor(0.9652),0.965172290802002,0.9785649180412292,-0.0626464337110519,322.44009037484307,2.026946544647217,0.9577405452728271,-0.1119233891367912,322.44009037484307,1.992545247077942,7.58568698441064,0.6839113831520081,62.22901916503906,4.384713247418404e-05,1.1025397777557373,1.6410618129691714,0.0089801182451862,100.66186050713252,76.39119211448211,78.04699899723316,249.14887759042372,473.6031846532383,227.39943784126856,0.0092964482338402,0.0083324385304877,0.1731183439858066,0.7581682352248974,0.0022911306004971,0.1663281917572021,1.9510592222213743,22,2.3178602387065035e-05,-6.633825856876113e-06,8.749585080063246e-05,1315.3248101563336,5.263784159634835,2.575622564137388,0.3849704080724461,49.0,0.0232981290905553,21023153.04602741,6.777475639377161e-05,25193,1.4605803846201502,2.679188862366056,0.0116161616161616,0.0085211570907074,0.0068968225914143,0.6622788118548067,0.0004316306932604,-0.000123534759054,0.0303415415417138,1128944.9622240989,0.0012620979089375,0.0116161616161616,0.1586805379529677,0.901540458202362,0.0002711936540435,4.020267009735107,3.032731294631958,0.5887988805770874,1.0,0.0,0.1483447758237561,,,0.3486645596808842,0.5491327290217535,0.0039864188090424,,,0.0080988200454188,0.0193995230005342,0.0034091533653964,0.0089419239502684,0.0583668721267018,18,36,0.2352941176470588,1.0,0.361625355727346,673.4826043226075,0.0002770082639921,0.3671894939752499,27,57,0.1623931623931624,1.0,0.1726000024697769,509.9598711149513,0.0002833914225129,1.4294115322117158,0.1016994869065172,0.0535739658737104,0.276967311361507,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0028894883580505,0.0113056302070617,0.0033653567079454,0.0022911306004971,126
50,50,True,0.0,ViT-B_16-clip-openai,False,0.01,0.9817073170731708,0.981704592704773,0.9574999809265136,tensor(0.9644),0.96440452337265,0.9804056286811828,-0.0556923970580101,322.4404147030494,2.0448338985443115,0.9599195122718812,-0.1013680100440979,322.4404147030494,2.013237476348877,7.602501481324145,0.7509325742721558,62.84027862548828,9.473798490944318e-05,0.9674174189567566,1.781930882833069,0.0099837346858628,103.09366817459107,78.41741669981822,80.20521957982803,237.4446567183427,415.39043257170727,229.69683608018647,0.0103432420911531,0.0091691694009341,0.1784087862496287,0.7673031225686091,0.0025240636896342,0.1660879254341125,1.947740077972412,22,2.138439591587228e-05,-1.0232212375546289e-05,0.0001012593874382,1223.0290412784502,5.395383834191643,2.489536996792984,0.3471924721698662,94.88888888888889,0.0205420396364315,18066973.93739012,7.151569561621735e-05,5896,1.432893382138593,2.6270914491528403,0.0104575656901238,0.0092501580070507,0.0064564044616169,0.6735178371019233,0.0003688564228858,-0.0001764939912807,0.0301270113487356,1047430.0905996206,0.0012335641585951,0.0104575656901238,0.1595546732080854,0.9203729033470154,0.0002897767990361,3.88193154335022,3.036707162857056,0.5880982875823975,1.0,0.0,0.1416165209607505,,,0.3412464853773971,0.5637186132627305,0.0036826846517944,,,0.0083530124952256,0.0055170698070289,0.0063259393991425,0.0105149757496814,0.0606412192569994,17,28,0.2058823529411764,1.0,0.27760723616704,678.6303597618366,0.0002964444005907,0.2687791590184969,26,57,0.1753846153846154,1.0,0.2112282289941898,450.9403344820312,0.0003494764885968,1.5339611638325037,0.0986298385744995,0.051873033760325,0.3669549340606131,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0031320296693593,0.0116069465875625,0.0036384395789355,0.0025240636896342,118
51,51,True,0.01,ViT-B_16-clip-openai,False,0.01,0.9847560975609756,0.984754204750061,0.959999978542328,tensor(0.9654),0.9654248356819152,0.977916419506073,-0.0629708394408226,322.4401962534218,2.0403430461883545,0.955922544002533,-0.1115530505776405,322.4401962534218,2.016131401062012,7.606671629264554,0.7098376154899597,64.82552337646484,7.495851059502456e-05,1.0065380334854126,1.8282269154644135,0.0095104805445789,90.61765283884594,68.01949799568541,69.70362117518272,158.84958585528958,291.8791739104995,175.0041246912051,0.0098913734329926,0.0086500809240988,0.1886083175036564,0.7899642685307414,0.0023911169264465,0.1624090820550918,1.9560072422027588,22,3.89249310649473e-05,-4.146965303225222e-06,8.73253385081462e-05,1537.9182214626371,5.072253987937826,2.565504805823222,0.3730958064242137,68.22222222222221,0.014778483424124,18634905.724006403,5.812523225398289e-05,23904,1.4424627808799395,2.6871225066783184,0.0114075537988581,0.0085597364893594,0.006265664160401,0.6673650648112692,0.0007422188014574,-7.907415557439185e-05,0.0317503478694666,977289.2009239612,0.001108329272424,0.0114075537988581,0.1632166653960338,1.0147769451141355,0.000314609875204,4.249471187591553,3.0223288536071777,0.5901319980621338,1.0,0.0,0.1291697558387819,,,0.3593494648264375,0.5097613225082216,0.0035874318314894,,0.0093657218062923,0.0134984387829542,0.0202891754282134,0.0057755914136407,0.020042332773226,0.0583305206295244,19,39,0.2280701754385964,1.0,0.3199872261615774,550.2552055455042,0.0003462189515435,0.3810385415782956,27,60,0.1709401709401709,1.0,0.2585631715188012,516.4580272431838,0.0002686615621076,1.40783738744494,0.1055620354883822,0.0557220861626872,0.2770376850885868,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0029802068602293,0.0110755041241645,0.0034424201585352,0.0023911169264465,134
52,52,True,0.0,ViT-B_16-clip-openai,False,0.03,0.9827235772357724,0.9827231168746948,0.9612500071525574,tensor(0.9680),0.9679715037345886,0.9831345677375792,-0.0449891872704029,322.44070717551784,2.0728917121887207,0.9706883430480956,-0.0774214565753936,322.44070717551784,2.0373942852020264,7.598796633785495,0.8456486463546753,62.39137649536133,8.035416431084741e-05,1.0660096406936646,1.6498092320260191,0.011290526696932,99.14231734180574,75.12352637688757,76.74471994228999,213.426587752124,460.2447461864368,204.30407791903536,0.0116897876023358,0.0103470114777337,0.1797318241552684,0.763395601502111,0.0029829607810825,0.1663586348295211,1.9645793437957764,22,4.10937553372778e-05,-1.1864287035763166e-05,0.0001302249692092,1518.438973650139,5.291046328285296,2.604035790249841,0.3934559645722113,49.0,0.0149012281768693,17643639.964516062,7.427220175196318e-05,21369,1.3676706398554133,2.680349991771669,0.0118717237126117,0.0103833843837995,0.0065208825847123,0.6592041579926244,0.0006318254114052,-0.0001824159898113,0.0307848314982364,1147537.610657788,0.0011419512300833,0.0118717237126117,0.1596467897564601,0.9826421737670898,0.0002838095533661,4.271513938903809,3.0201616287231445,0.5885454416275024,1.0,0.0,0.1404614744216029,,,0.3800747517833347,0.4929084188733276,0.0040459519803722,,0.0088900149094375,0.0113627588304816,0.0188617364057734,0.0028237670892473,0.02237210469963,0.0586604954283953,21,42,0.2,1.0,0.3534367203139295,629.0032019904814,0.0002629404653846,0.4173833252100808,27,58,0.1652421652421652,1.0,0.1983249495021311,557.0381119233092,0.0002585174639503,1.3563497330898135,0.1131334708500527,0.0599583855573613,0.2710541222343021,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0036721210926771,0.0138529511168599,0.0042385575361549,0.0029829607810825,136
53,53,True,0.01,ViT-B_16-clip-openai,False,0.03,0.983739837398374,0.9837395548820496,0.96875,tensor(0.9685),0.9684796333312988,0.9835426807403564,-0.0435715354979038,322.4409032065603,2.0846736431121826,0.9724652767181396,-0.070058025419712,322.4409032065603,2.046137809753418,7.626456683259606,0.902979850769043,66.10637664794922,3.91303765354678e-05,1.0430721044540403,1.92440577137004,0.0123351186848026,115.20397763197191,88.50958083731197,90.17708335098231,297.43595860522487,523.2196062039125,255.02831385519823,0.0127111210342718,0.0111310449065058,0.1957608884264732,0.814894066562595,0.0032037075143307,0.1610952615737915,1.9811224937438965,22,4.116309430886159e-05,-3.1655314979576256e-06,0.0001462172892754,1325.7918160531233,4.845594165734593,2.4203583989581783,0.3754519397398882,49.0,0.0167595354980545,12905401.404092606,7.22543585616687e-05,14065,1.387409488801726,2.505856636513948,0.0131678281068524,0.0111049251066673,0.007416484576468,0.6900243108152676,0.0006339435801298,-4.8751637436483786e-05,0.0346803865588129,837970.8808901391,0.0011127731506536,0.0131678281068524,0.171024462910234,1.1585819721221924,0.0003463496977929,4.079222679138184,3.0197787284851074,0.5768513679504395,1.0,0.0,0.1266874171463012,,,0.3797411669133574,0.5223619714724531,0.0038531185709148,,0.0076230105219406,0.0104853027165888,0.0048491651094419,0.0027843744865047,0.0116195200519933,0.0566823701568049,19,38,0.2222222222222222,1.0,0.4262605814318747,544.9798017120866,0.0003434103622567,0.3681287840793439,23,53,0.2094861660079051,1.0,0.2526909394105411,470.62436330530994,0.0004106209431837,1.448888829240231,0.0914911933402123,0.0479385754055478,0.2485303983197712,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0040035895071923,0.0135875148698687,0.0045960391871631,0.0032037075143307,121
54,54,True,0.0,ViT-B_16-clip-openai,False,0.03,0.983739837398374,0.9837387800216676,0.9574999809265136,tensor(0.9672),0.9672074317932128,0.9810755848884584,-0.048426404595375,322.4424355921214,2.0906639099121094,0.9675323367118835,-0.080683909356594,322.4424355921214,2.0538768768310547,7.67831842818666,0.8928426504135132,62.791786193847656,0.0001218245506606,1.0871201753616333,1.674761046555134,0.0126118133165249,93.0799979188572,70.07045455045456,71.48508851668372,170.38865920795465,278.5927716474177,332.9985193295719,0.0130527007477496,0.0109498358010853,0.173150937638713,0.7700792296822767,0.0030873746145516,0.1698593348264694,1.961108922958374,22,4.340378192978711e-05,-6.030580795369285e-06,0.0001417457501725,1244.154146072263,5.14204389666788,2.5298190758932906,0.3800245437513069,64.22222222222223,0.0158567752116297,13599890.090449063,8.96427289293412e-05,8609,1.2950835351206271,2.5926467920233307,0.0128863384677338,0.0108173562974441,0.0074718563090656,0.6627824587261824,0.0005757724618626,-7.99986061521664e-05,0.024943459843207,1025208.217088521,0.0011891547882024,0.0128863384677338,0.1434975406625683,0.9984080791473388,0.000254419108387,4.283178329467773,3.032965421676636,0.6050795912742615,1.0,0.0,0.1246721348933617,,,0.3640991607808138,0.5160729247260749,0.003068477202559,,0.0073938413164221,0.0138505653143969,,,0.0253477221375822,0.0701673085221508,19,35,0.2046783625730994,1.0,0.337105270697403,532.1576399173028,0.0003056531197804,0.4012425530530874,25,54,0.18,1.0,0.2577257563460584,457.59021660867614,0.0003618957969917,1.4029906083490062,0.0978834192989533,0.0514602628945473,0.2439507438933144,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0038196879904717,0.0141280014067888,0.0044279177673161,0.0030873746145516,117
55,55,True,0.01,ViT-B_16-clip-openai,False,0.03,0.9847560975609756,0.9847556948661804,0.9649999737739564,tensor(0.9662),0.966191828250885,0.9829854369163512,-0.0443998947739601,322.441219072209,2.0751941204071045,0.9701459407806396,-0.0787526220083236,322.441219072209,2.03749418258667,7.630262154040157,0.8624341487884521,58.517181396484375,0.0001944334235304,1.035295844078064,1.5527238594320818,0.0122037170362698,84.18152685305411,62.654396708443805,64.15310760583759,165.60662777305706,276.5601140702656,230.00289137018297,0.0126982972653308,0.0105105316513913,0.1588876557532653,0.7131517247875094,0.0030875352676957,0.1686911731958389,1.9367207288742063,22,3.112834702578069e-05,-2.270692415164167e-05,0.0001533006562286,1173.1225603944551,5.2426227637811005,2.5075671129685877,0.3577542832303648,50.66666666666666,0.0197609354383529,11515177.349051582,9.529373164907418e-05,11099,1.0724278994287617,2.6434814636165727,0.0174361207897793,0.0113227999035503,0.0094693997133021,0.6629075213115297,0.0003894943456382,-0.0002841210266202,0.0240012682051702,920291.7859130984,0.0011923655411717,0.0174361207897793,0.1416768593362515,0.9272133111953736,0.0002237967564724,4.002286911010742,3.044750213623047,0.5981609225273132,1.0,0.0,0.1418297752759484,,,0.3585092464392405,0.5429778381322556,0.004081344646378,,0.0074650275413743,0.008154866505782,,,0.0240973479311443,0.054714328803825,15,27,0.2571428571428571,1.0,0.2912982214471394,529.6272559157957,0.000459448507172,0.304435282727057,27,56,0.1595441595441595,1.0,0.159567340127221,495.4754507723533,0.0003121949426853,1.495753727944488,0.0999054946642273,0.0525792240247401,0.3281666098925796,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.003870768006891,0.0145456064492464,0.0045051560737192,0.0030875352676957,113
56,56,True,0.0,ViT-B_16-clip-openai,False,0.009,0.9827235772357724,0.9827234148979188,0.9649999737739564,tensor(0.9631),0.963140606880188,0.9807194471359252,-0.053587082773447,322.44062855164645,2.04714584350586,0.9662575721740724,-0.0891357138752937,322.44062855164645,2.0202126502990723,7.6250497757745235,0.7767992615699768,61.74795913696289,9.36286505748285e-05,1.2051119804382324,1.7575448690239115,0.0108363442192498,90.0255026299704,67.52537580569663,69.03110915262172,178.32699407145634,319.6023387687848,183.95979010640195,0.0112445005151471,0.0095303160823618,0.1801543156231204,0.757566984583957,0.0027387989684939,0.1690291166305542,1.955219864845276,22,2.449124249578091e-05,-9.925921493066712e-06,0.000112239403534,1281.0729438985486,5.315928626765087,2.562872154852757,0.3896489901913642,60.66666666666666,0.0174185167555357,21507207.628877573,8.433101131186372e-05,27915,1.327781244116698,2.625281353967252,0.0157647240209682,0.0096491156535361,0.0084899050560512,0.6590506290257014,0.0003923868706177,-0.0001590283385132,0.0288106258951523,1342395.1293826492,0.0013511108132816,0.0157647240209682,0.1545934838121581,1.0176595449447632,0.0002838950895238,4.176394939422607,3.030019760131836,0.5886374115943909,1.0,0.0,0.146188767110541,,,0.3736718793159682,0.5051189375038239,0.0040766203423706,,0.0076174953703832,0.011619772950803,0.0195684155667628,,0.0185206563409848,0.0598062226089034,20,36,0.1894736842105263,1.0,0.3033768951579921,661.9531441104824,0.000215440704555,0.3840209405852702,28,58,0.1534391534391534,1.0,0.1433799909048151,560.7245066839483,0.0002435288876448,1.4012015744278932,0.1073887424934182,0.0567410460375774,0.279642933871657,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0034363619051873,0.0126720499247312,0.003964199218899,0.0027387989684939,127
57,57,True,0.01,ViT-B_16-clip-openai,False,0.009,0.9817073170731708,0.9817060828208924,0.9574999809265136,tensor(0.9639),0.9639036655426024,0.9774850010871888,-0.0659150183200836,322.44002750707267,2.021990299224853,0.955873727798462,-0.1177590638399124,322.44002750707267,1.9869521856307983,7.581321421479202,0.6591317653656006,61.90206527709961,4.249089033692144e-05,1.1204544305801392,1.5858245583183772,0.0086161271574116,97.75964095919853,73.97253184805267,75.60933893191815,237.2772690336806,445.0449068691118,224.02667817607235,0.008927452210969,0.0080214527032467,0.1703897884806962,0.7533310154896117,0.002199807902798,0.1667074859142303,1.947925806045532,22,2.2650448156977117e-05,-6.286918562140231e-06,8.147340828615784e-05,1350.911803513228,5.307127730561434,2.611828914175577,0.3900923811631407,74.88888888888889,0.0233520987071484,22352195.72073724,6.647698246928516e-05,29483,1.4533911837788216,2.717217231407047,0.0112138965978003,0.0081882994057656,0.0066553602631308,0.6564367416058599,0.0004323085915001,-0.0001199927187352,0.0296790526505521,1171124.665191049,0.0012687859504781,0.0112138965978003,0.1562826584657727,0.8970416784286499,0.000262205285253,4.02016019821167,3.0318808555603027,0.5906695127487183,1.0,0.0,0.1483153601186936,,,0.3483073638617939,0.5478203273184871,0.0040895209097393,,,0.0082603374332516,0.0197125051748187,0.0034963731455408,0.0089647609281578,0.0593488112282105,18,36,0.2352941176470588,1.0,0.3506076951913126,679.6414685650399,0.000275040459323,0.37522700857654,28,59,0.156084656084656,1.0,0.171657469845696,507.0590607525824,0.0002622412999046,1.419730081280929,0.1025214550712655,0.0540303632656442,0.2732251483180559,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0027718383353203,0.0111209386959671,0.0032338192686438,0.002199807902798,129
58,58,True,0.0,ViT-B_16-clip-openai,False,0.009,0.9827235772357724,0.9827213883399964,0.9587499499320984,tensor(0.9624),0.962374985218048,0.9797982573509216,-0.0573231130838394,322.4403440617142,2.039640426635742,0.9595352411270142,-0.103205032646656,322.4403440617142,2.007412433624268,7.595521890499389,0.7323944568634033,63.06605911254883,8.19906490505673e-05,1.147664189338684,1.774241603146027,0.0097232460759961,102.64468377446131,78.04337465716921,79.81439315772657,240.45355519795768,424.2005943755314,229.00946079527168,0.0100729561670505,0.0089425779631255,0.1795579900281037,0.7700401610478709,0.0024649826809763,0.1656475365161895,1.9493910074234009,22,2.10438914761576e-05,-1.0497833646523152e-05,8.938012073274481e-05,1330.7553761658728,5.266641260497866,2.5209454711967325,0.3792448044686607,64.0,0.0197798386843221,18705947.464250967,6.835785431785956e-05,12358,1.3359084203000968,2.585661819127877,0.0117285814960233,0.0086137374067547,0.0067749375360369,0.6636202670850215,0.000375122961915,-0.0001871316686145,0.0284011660126239,1049378.352909407,0.0012185294540445,0.0117285814960233,0.153546260986284,0.9339924454689026,0.0002928152680397,4.107296943664551,3.033775568008423,0.5884993076324463,1.0,0.0,0.1464971233800083,,,0.3674913014478932,0.5300960614500373,0.0040310553704648,,,0.0090001900349819,0.006005248359265,0.0069042096231038,0.011142606176314,0.0653293275379397,18,35,0.2287581699346405,1.0,0.3716011794554337,630.0418955525843,0.0002977145569933,0.3464816641320321,25,54,0.18,1.0,0.21494251709918,459.0455567510701,0.0003556464103336,1.452750798090176,0.100383768888896,0.0528442362435388,0.2897231781091979,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0030521894805133,0.0111673977226018,0.0035215246025472,0.0024649826809763,123
