model_id,linear_probe,weight_decay,model_type,use_adam,learning_rate,val_id_acc,val_id_f1,test_acc_location_43,test_f1_location_43,test_acc_location_46,test_f1_location_46,test_acc_location_100,test_f1_location_100,train_acc,train_f1,val_AC,val_ANE,val_l2,val_EMD,test_AC_location_46,test_ANE_location_46,test_l2_location_46,test_EMD_location_46,test_AC_location_100,test_ANE_location_100,test_l2_location_100,test_EMD_location_100,test_AC_location_43,test_ANE_location_43,test_l2_location_43,test_EMD_location_43,middle_layer_entropy,weighted_shortcut_score,weighted_shortcut_score_normalized,early_to_deep_edge_importance,path_depth_entropy,deep_shallow_ratio,logit_contribution_diff_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow_v2,logit_contribution_ratio_deep_vs_shallow_v3,logit_contribution_ratio_deep_vs_shallow_v4,logit_contribution_ratio_deep_vs_shallow_v5,logit_contribution_ratio_deep_vs_shallow_signed,deep_logit_contribution,deep_logit_contribution_signed,deep_logit_contribution_normed,deep_logit_contribution_signed_normed,largest_edge_score,middle_layer_score_ratio,std_entropy_across_layers,logit_contribution_peak_layer,algebraic_connectivity,spectral_gap,graph_energy,laplacian_energy,normed_laplacian_energy,laplacian_spectral_entropy,modularity,community_size_variance,avg_clustering,kirchhoff_index,avg_path_length,path_redundancy,effective_path_depth,node_importance_entropy,avg_betweenness,spectral_radius,avg_edge_flow_centrality,edge_score_gini,normed_algebraic_connectivity,normed_spectral_gap,normed_graph_energy,normed_kirchhoff_index,normed_avg_path_length,normed_avg_betweenness,normed_spectral_radius,attention_mlp_ratio,layerwise_score_variance,weighted_path_depth,layerwise_score_entropy,tail_shortcut_mass,tail_pos,tail_neg,backbone_chain_mass,inflow_from_0,inflow_from_1,inflow_from_10,inflow_from_11,inflow_from_2,inflow_from_3,inflow_from_4,inflow_from_5,inflow_from_6,inflow_from_7,inflow_from_8,inflow_from_9,pos_low_layer_nodes,pos_low_layer_edges,pos_low_layer_density,pos_low_layer_gcc_frac,pos_low_layer_lambda2_norm,pos_low_layer_aspl_abs,pos_low_layer_res_connectivity,pos_low_layer_volume,pos_high_layer_nodes,pos_high_layer_edges,pos_high_layer_density,pos_high_layer_gcc_frac,pos_high_layer_lambda2_norm,pos_high_layer_aspl_abs,pos_high_layer_res_connectivity,pos_high_layer_volume,pos_between_cut_weight,pos_between_cut_weight_frac_of_sign,pos_between_conductance_sym,neg_low_layer_nodes,neg_low_layer_edges,neg_low_layer_density,neg_low_layer_gcc_frac,neg_low_layer_lambda2_norm,neg_low_layer_aspl_abs,neg_low_layer_res_connectivity,neg_low_layer_volume,neg_high_layer_nodes,neg_high_layer_edges,neg_high_layer_density,neg_high_layer_gcc_frac,neg_high_layer_lambda2_norm,neg_high_layer_aspl_abs,neg_high_layer_res_connectivity,neg_high_layer_volume,neg_between_cut_weight,neg_between_cut_weight_frac_of_sign,neg_between_conductance_sym,between_net_cut_sign,L_p,L1,L2,Linf,L0
10,False,0.0,ViT-B_16-scratch,False,0.03,0.6139272913466461,0.2379355132579803,0.1885572224855423,0.0518293417990207,0.2201894670724868,0.0564453490078449,0.2279155552387237,0.0886570885777473,tensor(0.6234),0.2076433002948761,0.6175519227981567,-1.0643035173416138,231.2912124924169,2.0307743549346924,0.643364667892456,-1.0480345487594604,231.2912124924169,2.1735856533050537,0.7072378396987915,-0.9276086688041688,231.2912124924169,2.145026206970215,0.6236929297447205,-1.0700753927230835,231.2912124924169,2.1218581199646,6.5441932592527605,0.30458423495292664,15.329157829284668,0.0,0.9254905581474304,0.075034552760938,0.00017692409475245086,1.2512772198573137,1.2512949902297985,1.6242461994223134,1.9850457682450746,4.851089425452541,1.3240539883301063,0.0011435496032490278,0.001118312329175808,0.026155388156253102,0.0562823726648468,0.0009797409875318408,0.12383829802274704,1.802485466003418,15,5.674735046064551e-05,-1.678705373456595e-05,9.683433912572657e-05,2431.451896642467,3.6237442389069097,2.984777821112706,0.3008612076215812,11.555555555555555,0.05346486031493316,4928017.563406128,7.98070211913854e-05,45234,0.8201527682927966,2.647332080191198,0.011043938675517622,0.007272871300585444,0.00508160515085723,0.5488619428347893,0.0012980545337434115,-0.00038399169348444736,0.05066687186250946,215439.28466099882,0.0018255277909404713,0.011043938675517622,0.1663616634158544,0.38698244094848633,0.001863390440121293,3.064072370529175,2.3239922523498535,0.3026297390460968,1.0,0.0,0.19068147532405985,0.03030384679598801,0.05182932097120028,,0.1271386479158636,0.0697710732108017,0.11075511906261044,0.09317848144714531,0.08100623414506797,0.08465096014631944,0.12875439891625026,0.09516172284333947,0.1274501945454135,32,125,0.25201612903225806,1.0,0.45663782304270406,338.65966328917955,0.0005142716755232138,1.7685645815202564,6,9,0.6,1.0,0.8794428319197011,177.57462383877973,0.00287467886643298,0.10981634164576334,0.06080953841699005,0.031358208294480626,0.553738519292006,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0014946972951292992,0.017953645437955856,0.0024333593901246786,0.0009797409875318408,155
11,False,0.01,ViT-B_16-scratch,False,0.03,0.5934459805427548,0.199936181306839,0.1902985125780105,0.0567902252078056,0.2210061997175216,0.0572922714054584,0.2068046778440475,0.0573310106992721,tensor(0.6089),0.1820679605007171,0.5960277915000916,-1.1076796054840088,125.86404263860324,2.0284383296966557,0.6072478890419006,-1.1302071809768677,125.86404263860324,2.1688294410705566,0.6632334589958191,-1.0677735805511477,125.86404263860324,2.144783973693848,0.6026604771614075,-1.1117838621139526,125.86404263860324,2.1177244186401367,6.663281328068029,0.25385624170303345,15.810118675231934,0.0,0.8463001251220703,0.05367762546839759,4.576839468040106e-05,1.0739713199200036,1.0739886789205804,1.423292330545788,1.4438946143900977,2.711800465026756,1.0820425324640255,0.0008804293279380815,0.0008804293279380815,0.02575715298436541,0.0548330031407587,0.0017681248718872666,0.13023966550827026,1.7560999393463135,14,5.55735726092244e-05,-1.8192844166467256e-06,0.00012987561062441632,1813.311987640544,3.8739877978703694,2.7135031316960103,0.3043731088027076,4.666666666666667,0.036134678135594345,8934245.376231203,6.061439996114518e-05,38576,0.4716403041716207,2.0061941069068845,0.013530778164924508,0.009954687952101166,0.006762443400831523,0.6593253723909845,0.0016259169239707255,-5.32267801970996e-05,0.11117000834751664,305371.0436588537,0.0017733964269967808,0.013530778164924508,0.2912444572326296,0.42311227321624756,0.0020317540038377047,3.3499414920806885,2.2001287937164307,0.34233352541923523,1.0,0.0,0.10882291836087334,0.1213353471843038,0.10913288928680576,,,0.08846249557435337,0.13399638830101898,0.13797343033286455,0.13184030753913165,0.1363745029649663,0.14088463881655558,,,39,121,0.1632928475033738,1.0,0.20257831515819824,430.6162645559895,0.00031900409284323447,1.881596436407915,3,3,1.0,1.0,1.1388641877868486,188.89131790719216,0.0064795801291006915,0.03051976282116157,0.04394190038546178,0.022464516976321406,1.439785120315341,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.002218254841864109,0.015331076458096504,0.0030148860532790422,0.0017681248718872666,139
12,True,0.0,ViT-B_16-clip-openai,False,0.003,0.7122375832053252,0.3085591793060303,0.1853233873844146,0.0586821846663951,0.2306435704231262,0.0857346281409263,0.2418528497219085,0.1503387689590454,tensor(0.7068),0.271341323852539,0.7077388167381287,-0.8694698810577393,322.44499040225764,2.045666217803955,0.6247122883796692,-1.115216851234436,322.44499040225764,2.1776108741760254,0.5739913582801819,-1.1594865322113037,322.44499040225764,2.1472184658050537,0.647671103477478,-1.0262261629104614,322.44499040225764,2.130643129348755,7.490940560913585,0.23001517355442047,36.91172790527344,0.0001179528990178369,1.4144227504730225,0.1185315510016903,0.0018146945303669781,7.043118031180551,7.043350363508112,7.6246915286215815,11.240208803688796,21.094659041079446,20.14210386595695,0.002289538111185152,0.002217309330958983,0.018804961226787223,0.35582212089425735,0.001503557083196938,0.247327521443367,1.8418546915054321,22,5.888487812015859e-05,-1.023990372165485e-05,4.5761897308089266e-05,975.4395339056134,5.951269509525717,2.9993649269950993,0.39410762961855056,4.1875,0.022852976393684134,5451702.772433426,0.00020189610140650902,243,1.0509454391836341,2.444661487696263,0.008172458172458172,0.005408837596541535,0.005278963173700015,0.42242158381358186,0.00048364584785140486,-8.41045570979202e-05,0.0030871047718927366,663756.0471565019,0.0016582561253049822,0.008172458172458172,0.044425018141453484,0.576579213142395,6.36180084256921e-06,6.129534721374512,2.7900314331054688,0.7320509552955627,1.0,0.0,0.09525377739443013,,,0.34581840444936185,0.32264531817581105,,,,0.02699830631906647,0.04405794816352755,,0.0659398229124152,0.19454019997981792,27,62,0.17663817663817663,1.0,0.25378726901404364,236.66045089642284,0.0006419770453388727,1.3955158131157914,8,12,0.42857142857142855,1.0,0.7172582044462426,145.6430075210533,0.0026709903840137607,0.3424912947717421,0.13099644605623312,0.07008892293426557,0.3824810967634592,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0015803325222805142,0.011791912838816643,0.002020681742578745,0.001503557083196938,99
13,True,0.01,ViT-B_16-clip-openai,False,0.003,0.7112135176651305,0.3080499470233917,0.1855721473693847,0.0587146393954753,0.2308069169521331,0.0857078954577446,0.2410330027341842,0.1474531441926956,tensor(0.7085),0.2721022665500641,0.7055572867393494,-0.8766245245933533,322.4443684162739,2.044973134994507,0.6228985786437988,-1.1215602159500122,322.4443684162739,2.177079439163208,0.5712551474571228,-1.167972207069397,322.4443684162739,2.146734476089477,0.6450693607330322,-1.0339910984039309,322.4443684162739,2.130003929138184,7.490761755836651,0.2254331260919571,36.849082946777344,0.00011666640057228506,1.413991928100586,0.11813041755430376,0.0017770496466624763,7.116170542685967,7.1164131750811475,7.705921329570692,11.332714369756017,21.194997231305667,20.079754842465064,0.0022388611241268563,0.0021698889820669365,0.018784639649048498,0.35468848536829534,0.0014744744403287768,0.24735547602176666,1.8420768976211548,22,5.777433833037558e-05,-9.676277846744066e-06,4.4082200613697565e-05,975.4438877237045,5.948170436471446,2.9995470759698737,0.3936293729306107,4.1875,0.022869457486499756,5557157.449887039,0.00019861761152365157,243,1.049234145470741,2.443693953336597,0.008172458172458172,0.005310126061096088,0.005278963173700015,0.422097048191512,0.00048474362300031783,-8.118681324538284e-05,0.0031032554019649796,662331.7555207672,0.0016664599369377228,0.008172458172458172,0.044553513688864316,0.5786767601966858,6.364902674249606e-06,6.131947994232178,2.7892637252807617,0.7318550944328308,1.0,0.0,0.09535529601604949,,,0.34671818054260467,0.32217305311071864,,,,0.026950490801245203,0.04330157268654705,,0.06628429290932757,0.1945724099495569,27,62,0.17663817663817663,1.0,0.2540435598734402,236.4664912112051,0.0006418587203886548,1.39646355112559,8,12,0.42857142857142855,1.0,0.7186902439467673,146.69870931648103,0.0026472836545461094,0.34147542711539225,0.1310305108795085,0.07010842693915219,0.3837187114352165,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.001549691311083734,0.011575351469218731,0.0019818642176687717,0.0014744744403287768,99
14,True,0.0,ViT-B_16-clip-openai,False,0.01,0.7414234511008705,0.3543247580528259,0.1868159174919128,0.0616497620940208,0.2342371642589569,0.10103240609169,0.2762861251831054,0.181179866194725,tensor(0.7270),0.303476482629776,0.7206026315689087,-0.815784215927124,322.44766474895124,2.0606496334075928,0.6586425304412842,-1.0298681259155271,322.44766474895124,2.187666893005371,0.6410598754882812,-1.0076309442520142,322.44766474895124,2.1559951305389404,0.6909579634666443,-0.9149193167686462,322.44766474895124,2.1423654556274414,7.5101352519884506,0.26426592469215393,36.156959533691406,0.00011894402996404096,1.416721224784851,0.13669155468863325,0.0022644755402705385,8.373407798255974,8.373678577911068,8.949832093033022,12.304024812556602,22.457552926597955,29.423897354991016,0.0027485156224571483,0.0026510481396968544,0.021609540013660555,0.3627165815800174,0.0016024525975808501,0.24263426661491394,1.8598746061325073,22,4.260268559168674e-05,-4.595316819551117e-05,5.357509511655927e-05,1109.063505128945,6.147960430766239,3.025995025028413,0.372967507848161,12.959999999999999,0.02525467820502662,6165756.160216282,0.0001799799003527175,332,0.8429509462629907,2.5318779328246084,0.008443666338403181,0.005710576535262201,0.005203467248001661,0.4264970656709597,0.0003349534756933574,-0.0003612958493249834,0.0033117532408127055,784221.6603428927,0.001415049134220742,0.008443666338403181,0.044898048587493744,0.5893948674201965,8.021213943720795e-06,6.228741645812988,2.8014116287231445,0.7322434186935425,1.0,0.0,0.10615142810115934,,,0.3263893875234917,0.3591020479994784,,,,0.029254822516266578,0.06246876442294417,,0.053409893225638445,0.16937508431218068,28,61,0.16137566137566137,1.0,0.19638930874335042,267.98101426941446,0.0005073408816153649,1.2319908712705547,11,16,0.2909090909090909,1.0,0.12895278918736025,353.15713850984156,0.0006614892907481139,0.40594266786332883,0.18103323043305855,0.09952530934699745,0.44595763087906815,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0016998200444504619,0.012723204679787159,0.0021783392876386642,0.0016024525975808501,105
15,True,0.01,ViT-B_16-clip-openai,False,0.01,0.7383512544802867,0.3516513705253601,0.1865671724081039,0.0603024177253246,0.2345638573169708,0.1016235128045082,0.2750563621520996,0.1798078566789627,tensor(0.7289),0.304205983877182,0.7145702838897705,-0.8345673084259033,322.445669873784,2.0567662715911865,0.6513190269470215,-1.0509251356124878,322.445669873784,2.184905767440796,0.6298761963844299,-1.0378490686416626,322.445669873784,2.153492927551269,0.6834844946861267,-0.9373149871826172,322.445669873784,2.139349460601806,7.509109492138378,0.252806156873703,36.024654388427734,0.00011346161409164779,1.506748914718628,0.13460445483075179,0.002156233254011486,8.541911241905822,8.542207870092605,9.141429606186929,12.479819645552803,22.54842774156978,28.877882935972206,0.0026134322043844804,0.002522747600664843,0.021385377631001134,0.35948922627283375,0.0015438605332747102,0.2430122196674347,1.858428955078125,22,4.126139652478838e-05,-4.2197807345951116e-05,5.1205735792511767e-05,1102.2403526577637,6.202752122054408,3.0364600565766,0.365985000001098,9.6,0.025803120954039672,6881823.629501721,0.00017678485870326256,327,0.8241033912083339,2.5284009720614833,0.007979082321187584,0.005611223758556929,0.004975579975579976,0.42151149023837436,0.00033763712626633046,-0.0003452996668007727,0.0034287131124110426,841002.4594278726,0.0014466095808669567,0.007979082321187584,0.04591597949567283,0.5923951268196106,7.87064345786348e-06,6.285350322723389,2.7988810539245605,0.7315494418144226,1.0,0.0,0.1096231044918009,,,0.328306036464429,0.35602392681448175,,,,0.02922915389076545,0.061354497200474534,,0.054511581224808744,0.1705748044050405,29,61,0.15024630541871922,1.0,0.1962735372568834,271.7610567568412,0.0004616745035657404,1.235267960550507,11,16,0.2909090909090909,1.0,0.128441051079719,357.8434575944905,0.0006524770052956345,0.3954709298724549,0.18463055478851914,0.10170412159107957,0.46686251970041176,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0016348602948710322,0.01243600808084011,0.002098663942888379,0.0015438605332747102,106
16,True,0.0,ViT-B_16-clip-openai,False,0.03,0.7537122375832054,0.4015827775001526,0.1945273727178573,0.0721481442451477,0.2371773868799209,0.1007894203066825,0.2988317310810089,0.1887910962104797,tensor(0.7435),0.3511340916156769,0.7505491375923157,-0.7328145503997803,322.4532158178287,2.08227276802063,0.7036595344543457,-0.9096078872680664,322.4532158178287,2.199615955352783,0.6816351413726807,-0.8942484259605408,322.4532158178287,2.1650378704071045,0.7271560430526733,-0.8101522922515869,322.4532158178287,2.1557085514068604,7.532649418128685,0.2938547134399414,35.9610710144043,0.00013224540816736408,1.324453353881836,0.14770446040747665,0.0026197801307681345,8.674926175706952,8.675179614648107,9.14468606219002,12.934695430494406,21.760885994216846,40.80959967815873,0.0031213686066564605,0.002978494775021545,0.0230356401088211,0.36449897331261427,0.0016720251878723502,0.24032524228096008,1.8660849332809448,22,6.284787002146754e-05,-4.168779031883617e-06,6.579640521563712e-05,1073.4973459098717,5.92706900920161,3.0005185073232985,0.3786672938179694,7.25,0.03162256303050704,5063228.148428939,0.0001897609756663253,449,0.7936488549285429,2.4579143613760857,0.011043938675517622,0.00637137051849586,0.006471557539822262,0.4423805222055309,0.00046381566252800497,-3.0765462301176e-05,0.0035835365505367213,686076.6871704339,0.0014004310713729862,0.011043938675517622,0.0470205493185023,0.579138994216919,8.586452167946845e-06,6.336164951324463,2.8099184036254883,0.7351391911506653,1.0,0.0,0.09555116592217026,,,0.32036082048274406,0.3716292988482529,,,0.02606787523954868,0.03021134317824369,0.061035700466332374,,0.03630016384832166,0.1543947979365566,27,57,0.1623931623931624,1.0,0.19082769807297206,252.70316794449235,0.0004988031478532676,1.2450597369456902,11,16,0.2909090909090909,1.0,0.17648977752838324,357.25009326735017,0.0007656278985725214,0.40866956990314807,0.17313534657558094,0.09477185200942084,0.4236560765133867,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0018050888320431113,0.013944040983915329,0.002368156099691987,0.0016720251878723502,104
17,True,0.01,ViT-B_16-clip-openai,False,0.03,0.7485919098822325,0.3925006091594696,0.1905472725629806,0.0653402954339981,0.2371773868799209,0.1012506410479545,0.2887887060642242,0.1839987486600875,tensor(0.7405),0.3400162756443023,0.7373223304748535,-0.7753962278366089,322.4472174515122,2.068565607070923,0.6827487945556641,-0.9722808003425598,322.4472174515122,2.190410852432251,0.6547439098358154,-0.9706271886825562,322.4472174515122,2.1571240425109863,0.7118841409683228,-0.8630238175392151,322.4472174515122,2.1462242603302,7.528278477516043,0.26603350043296814,35.57248306274414,0.00012143284766352735,1.3330748081207275,0.14128817444293995,0.00233589832259673,9.032322062660706,9.032631350423367,9.577054199272187,12.97753702789939,21.933811678271017,37.885592128058555,0.0027850177957922106,0.002668575187693367,0.022397925121275582,0.35682613414999553,0.0015507464995607734,0.2408105581998825,1.8645477294921875,22,3.6361162731076776e-05,-2.3629907231522302e-05,5.304635398166926e-05,1116.4662687850857,6.19179232833506,3.0036740208841017,0.3636545786259381,9.440000000000001,0.02763245528485989,6060145.86170141,0.00016650507638883707,318,0.8170235035662644,2.4951490528155724,0.007586533902323376,0.005663523538838523,0.004792221961358396,0.4382451652348316,0.000292427926665382,-0.00019003916313173243,0.003430976161839144,753532.5168897669,0.001339086267506309,0.007586533902323376,0.04554784057728638,0.576971173286438,8.240021088568028e-06,6.365262985229492,2.803197145462036,0.7329765558242798,1.0,0.0,0.0994388975736353,,,0.3200693596695458,0.3666978493479736,,,0.023502568836402594,0.030795472789422604,0.05870817471494969,,0.04303732104652458,0.1571892535951811,27,56,0.15954415954415954,1.0,0.18985510491928517,261.9611370610365,0.00046301250950155087,1.2138196797688179,11,16,0.2909090909090909,1.0,0.14007766735342836,359.8009644147825,0.0006620265941121626,0.403215060654498,0.19148262978834182,0.10587823647274777,0.47488957748137567,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.001657519256696105,0.012600596994161606,0.0021489413920789957,0.0015507464995607734,105
18,True,0.0,ViT-B_16-clip-openai,False,0.003,0.7127496159754224,0.3107085824012756,0.1853233873844146,0.0587049163877964,0.2304802238941192,0.0855105370283126,0.2424677312374115,0.1513652801513672,tensor(0.7095),0.275875985622406,0.7080808281898499,-0.8684273958206177,322.4450121502398,2.045784473419189,0.6252503395080566,-1.1140317916870115,322.4450121502398,2.177665948867798,0.5755250453948975,-1.1562597751617432,322.4450121502398,2.147324323654175,0.6482571363449097,-1.0243260860443115,322.4450121502398,2.130770444869995,7.491567339679534,0.22977906465530396,36.79141616821289,0.00011718451060005464,1.414538025856018,0.11862767107742796,0.0018161567754830799,7.083981514878663,7.084216659314604,7.666014336102102,11.291194814727799,21.199718970966355,20.22106256787595,0.0022883272789400166,0.0022174812394482046,0.01880993220967649,0.3550554023184589,0.00150219164788723,0.2472621649503708,1.8426024913787842,22,5.8727807343454096e-05,-1.0979026452624783e-05,4.5775279174753215e-05,975.4395839493568,5.954191038794617,2.998912203580934,0.3942710941491561,4.1875,0.022875587456809742,5449889.486489238,0.0002015813616536262,243,1.0509587846575996,2.4432707479812428,0.008172458172458172,0.005410170338626523,0.005278963173700015,0.42327005362352804,0.00048273816886960973,-9.02467732336583e-05,0.0030929057930082974,663009.6432083225,0.001656983652349293,0.008172458172458172,0.044471193195004616,0.5775270462036133,6.38461369817378e-06,6.128444194793701,2.790066719055176,0.7319976687431335,1.0,0.0,0.09517925329030702,,,0.3458547646167453,0.3240631013267486,,,,0.026991012717308978,0.043744779541746756,,0.06562553820659235,0.19372080359085805,27,62,0.17663817663817663,1.0,0.2539164785753226,236.4265938171847,0.0006429729551060908,1.3961286922543321,8,12,0.42857142857142855,1.0,0.715276494329295,146.0653925966972,0.0026643907147615503,0.3425780210144499,0.13064664336560916,0.06988868257675324,0.3813631796305417,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.001579425297677517,0.011789241805672646,0.0020206798799335957,0.00150219164788723,99
19,True,0.01,ViT-B_16-clip-openai,False,0.003,0.7117255504352279,0.3082728385925293,0.1855721473693847,0.0587371066212654,0.2308069169521331,0.0855953842401504,0.2426726818084716,0.1498706340789795,tensor(0.7090),0.2695650160312652,0.705866813659668,-0.8756577968597412,322.4443873526939,2.045076608657837,0.6233676671981812,-1.1204955577850342,322.4443873526939,2.1771249771118164,0.5727013945579529,-1.1648887395858765,322.4443873526939,2.1468276977539062,0.6455983519554138,-1.0322026014328003,322.4443873526939,2.130115032196045,7.491260997253633,0.22522595524787903,36.73444747924805,0.00011592639930313453,1.4141027927398682,0.11822365194286423,0.001778474085063042,7.156210411437745,7.156455882193188,7.74635853240186,11.382501257740609,21.296179848861506,20.150139518786197,0.0022377636053279026,0.0021701850407027656,0.018788104916322778,0.35395803270313375,0.0014732760610058904,0.24730126559734344,1.8428356647491455,22,5.763012652077421e-05,-1.0406049326024414e-05,4.4103900461792025e-05,975.4439101797342,5.950950396590776,2.999115094845707,0.393786499319968,4.1875,0.022892018182732832,5554632.39527326,0.0001983392355921549,243,1.0492199516315068,2.442332305163648,0.008172458172458172,0.005311953859425917,0.005278963173700015,0.4229206349541657,0.00048385952015663354,-8.736864822291073e-05,0.003108969383967985,661584.9302951058,0.0016652458271692722,0.008172458172458172,0.044598886735994256,0.5796133279800415,6.385909728123806e-06,6.131015777587891,2.7892894744873047,0.7318049669265747,1.0,0.0,0.09528399049397242,,,0.34678196223015584,0.32350632482732283,,,,0.026942252467291393,0.043005509197736345,,0.06596498141352893,0.19379896986396467,27,62,0.17663817663817663,1.0,0.2541664978489091,236.22875968689056,0.00064286001422287,1.3970781001148629,8,12,0.42857142857142855,1.0,0.7167829551442482,147.1120693495498,0.002640899226532552,0.3415485724605418,0.1306866637122979,0.06991158794802722,0.382629805098646,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0015489383367821574,0.01157405972480774,0.001982024172320962,0.0014732760610058904,99
