model_id,linear_probe,weight_decay,model_type,use_adam,learning_rate,val_id_acc,test_acc_0,test_acc_1,test_acc_2,test_acc_3,test_id_acc,num_edges,total_nodes,middle_layer_entropy,longest_path_to_logits,circuit_instability,normed_circuit_instability,weighted_shortcut_score,early_to_deep_edge_importance,path_depth_entropy,logit_contribution_ratio_deep_vs_shallow,middle_layer_score_ratio,std_entropy_across_layers,logit_contribution_peak_layer,object_edge_score,bg_edge_score,object_vs_bg_diff_mean,algebraic_connectivity,spectral_gap,graph_energy,laplacian_energy,normed_laplacian_energy,laplacian_spectral_entropy,modularity,community_size_variance,avg_clustering,kirchhoff_index,avg_path_length,path_redundancy,effective_path_depth,node_importance_entropy,avg_betweenness,spectral_radius,avg_edge_flow_centrality,edge_score_gini,normed_algebraic_connectivity,normed_spectral_gap,normed_graph_energy,normed_kirchhoff_index,normed_avg_path_length,normed_avg_betweenness,normed_spectral_radius,attention_mlp_ratio,layerwise_score_variance,weighted_path_depth,layerwise_score_entropy
145,True,0.0,ViT-B_16-mae,False,0.01,0.8434959053993225,0.89,0.41,0.29,0.89,0.6367034863652054,42,24,7.101475792654254,2,1.7773643889995583e-07,340010976.0,10.519331932067871,0.009152828599326313,1.085161805152893,7.998644826379069,0.14407677948474884,1.7809629440307617,20,0.020745139569044113,0.020948462188243866,-0.015936718728736823,0.0003203873495759828,-0.00010703834581740672,0.008221581271604984,1408.2631065624958,6.330956539453491,2.8045719206424753,0.43164099962090197,8.1875,0.013506108689713272,1315501.4030417858,0.000904138277874521,427,1.3514950380658528,2.6870335570222026,0.006612638007986846,0.06583309741958682,0.003920153920153921,0.6263768191677536,0.00044088626834149955,-0.00014729585492250115,0.015568894422942996,955960.8425980567,0.0012441881715362384,0.006612638007986846,0.09059317922629878,0.08158020675182343,4.302930028643459e-05,5.493662357330322,2.918898820877075
146,True,0.01,ViT-B_16-mae,False,0.01,0.8404471278190613,0.91499996,0.45999998,0.28,0.87,0.6625690135830168,48,27,7.135124017445958,4,1.4470658982190798e-07,286984064.0,10.483345031738281,0.008788449980784208,1.2613813877105713,6.806213683180252,0.14539030194282532,1.791163444519043,20,0.017325224354863167,0.017491184175014496,-0.017131103879188037,0.00020378828342182257,-4.89778560940674e-05,0.006490981214159641,1096.388066998843,6.5153038790796,2.6943827962880356,0.40878622178530577,22.1875,0.01485711020395537,2519008.7791741663,0.0008817053454722988,290,1.0962967840994953,2.5474903230626857,0.0035280069474598347,0.06059234864571256,0.002715957072484166,0.638914399641306,0.00032219349052032235,-7.743500810826454e-05,0.01622502810674573,1593280.0981632783,0.001393994378502327,0.0035280069474598347,0.0957977574703478,0.1038895919919014,3.614070374169387e-05,5.236724853515625,2.911086320877075
147,True,0.0,ViT-B_16-mae,False,0.03,0.8709349036216736,0.935,0.48499998,0.24,0.88,0.6767587081290991,43,27,7.093830950825994,2,3.8066818319748563e-07,837746176.0,10.105127334594727,0.012295054562855512,1.0892393589019775,8.367125215966196,0.14572377502918243,1.7553974390029907,20,0.023744558915495872,0.023966286331415176,-0.018572385329305267,0.000365354561237788,-6.311696274508916e-06,0.014927732077229009,1060.7789453861265,6.204691747632568,2.807200640435232,0.4271744048932981,12.5,0.012875745852904475,1336159.6815456203,0.0015826815811414371,116,1.1840886691064738,2.6106888826460026,0.002910114091890225,0.09128625597217391,0.0023496830477625053,0.6080756367479033,0.0003257699064314989,-5.627844730406357e-06,0.011868250146931414,1498517.9111292027,0.0014112045658855115,0.002910114091890225,0.08139576793683662,-0.03318042680621147,7.214530342025682e-05,5.226491451263428,2.9117610454559326
148,True,0.01,ViT-B_16-mae,False,0.03,0.8536584973335266,0.96999997,0.69,0.155,0.78999996,0.7507749234846393,44,26,7.100477791567155,2,1.8202511853360193e-07,367979296.0,10.408134460449219,0.008263806055765599,1.0814635753631592,7.192142965104458,0.14511509239673615,1.7782186269760132,20,0.02003229595720768,0.020226970314979553,-0.01772519490278346,0.00030980733175360576,-0.000116559569857989,0.0076430784667911485,1277.3324743646017,6.506321582292196,2.7848569739994344,0.43291854049253653,17.1875,0.013197232018597677,1363649.4291117103,0.0009624491731319906,219,1.143788629526903,2.659706571064899,0.004474982381959127,0.06457715448844178,0.003026094276094277,0.6274594765821383,0.0004256383957947799,-0.0001601389910599142,0.01442668429952068,992552.822604254,0.0013222905913617162,0.004474982381959127,0.08872132290813319,0.03303302451968193,4.323078610468656e-05,5.169973850250244,2.917835235595703
149,True,0.0,ViT-B_16-mae,False,0.03,0.8648373484611511,0.91499996,0.45,0.31,0.905,0.6658793423886779,43,26,7.0772214625576435,2,3.565577628705796e-07,747953664.0,10.295016288757324,0.011285301996394992,1.0932434797286987,7.396468103513845,0.14452892541885376,1.7567270994186401,20,0.02548888884484768,0.025735026225447655,-0.016907976816048692,0.0004938762922373993,-0.0002198195289738631,0.014409763004591087,1254.962216374139,6.4999517721264946,2.8633100936859512,0.4420519868421495,8.1875,0.014852833588133111,870582.8427877914,0.0014453096909394412,280,1.2513757236290564,2.7302823136257035,0.004745125675358234,0.08703463889618553,0.0032212885154061627,0.6002137094986447,0.00044347661757410546,-0.00019738710084274007,0.011618817567441937,969521.7555944108,0.0012978170077655126,0.004745125675358234,0.07815282549469768,-0.028081446886062622,7.066374382702634e-05,5.368872165679932,2.9201765060424805
150,True,0.01,ViT-B_16-mae,False,0.03,0.854674756526947,0.98499995,0.73499995,0.13499999,0.765,0.769140450134622,46,28,7.088616179692625,2,2.8656910444624373e-07,625217984.0,10.125696182250977,0.00935833266703412,1.0921730995178223,8.012986681455516,0.14684109389781952,1.7563843727111816,20,0.020473547279834747,0.020664334297180176,-0.018572385329305267,0.00020908047289185555,-0.00010842130616065801,0.011142445442092478,1045.7415984123809,6.685336195758782,2.793296811705684,0.43069069993799564,15.1875,0.013125153482900607,1529042.7344410745,0.0013756755660350498,114,1.184165557142271,2.597337226065022,0.0027649295919416174,0.0792731768768342,0.0022960055337483652,0.6086702756783762,0.00021567317502391826,-0.00011184003015463268,0.011856208317205756,1482302.9469139942,0.001419053188327848,0.0027649295919416174,0.0817728096887429,-0.0322846844792366,5.543818770092912e-05,5.162299633026123,2.915522336959839
151,True,0.0,ViT-B_16-mae,False,0.009,0.8424796462059021,0.885,0.405,0.29999998,0.89,0.6339195697549189,45,27,7.118131948298156,2,2.200572168931103e-07,454038912.0,10.276263236999512,0.010029230819782242,1.0916510820388794,7.759937597222274,0.14581239223480225,1.7747042179107666,20,0.01883169822394848,0.019008614122867584,-0.018572385329305267,0.0002594546806400928,-3.123417360195556e-05,0.009284051445177879,1055.5250810965501,6.442965392414794,2.760925847975228,0.4187567151392833,19.25,0.012938124405814634,2147211.8721881653,0.0012068670035140323,129,1.1361254050284382,2.6029439857438823,0.0026700680272108844,0.07199822089486069,0.002186335403726708,0.6232185927736912,0.00031886244925886497,-3.8385912885766104e-05,0.014022365175915614,1747161.4018639638,0.0014832053630023587,0.0026700680272108844,0.08848377244115836,0.05614717677235603,4.752831955556758e-05,5.220950603485107,2.9095332622528076
152,True,0.01,ViT-B_16-mae,False,0.009,0.8394308686256409,0.96999997,0.705,0.14,0.78499997,0.7543967747825336,43,25,7.1035951880095825,2,1.7800482510210713e-07,333175424.0,10.55698299407959,0.009663748205639422,1.0843005180358887,7.4247841442283224,0.14388923346996307,1.7881025075912476,20,0.019505199044942856,0.019699787721037865,-0.0183468467476003,0.00027048269593223014,-0.0001400959994342577,0.008378752081722816,1466.6001631190652,6.436871439015543,2.7920332034244337,0.42742997944182526,15.25,0.01364662210635776,1482496.8144441755,0.0008327146171696781,376,1.3732463439870655,2.673103393858107,0.005599472990777338,0.06651597439087642,0.0034002229654403566,0.6359843031824373,0.0003801785614102545,-0.00019691277905743682,0.0165529579154182,1054740.5289457748,0.0011704269719562056,0.005599472990777338,0.09349192302975257,0.0937800258398056,4.5227377995615825e-05,5.4751763343811035,2.9173965454101562
153,True,0.0,ViT-B_16-mae,False,0.009,0.8475609421730042,0.91999996,0.49499997,0.24,0.865,0.6731506458664135,42,24,7.103454342880303,2,1.6551018688915065e-07,320008352.0,10.550731658935547,0.00913541074260138,1.0860642194747925,8.048385693905452,0.14387665688991547,1.7842768430709839,20,0.020268678665161133,0.02046770229935646,-0.015936718728736823,0.000306994076210312,-9.598627359726247e-05,0.007757656734929403,1408.3632450580528,6.32018966871763,2.7950440523447737,0.42982279799596323,12.1875,0.013289313632992357,1374574.1530541598,0.0008654574088392441,427,1.3440564180357877,2.678571866153056,0.006612638007986846,0.0638820841368918,0.003920153920153921,0.6293930397784223,0.0004395021528089533,-0.00013741690687485512,0.01589983313351039,960145.7464773593,0.0012390154173404844,0.006612638007986846,0.09145555324059462,0.09137127548456192,4.088584682904184e-05,5.522217750549316,2.9193408489227295
154,True,0.01,ViT-B_16-mae,False,0.009,0.8414633870124817,0.95,0.585,0.19,0.815,0.7087737314463238,49,28,7.157138590296595,3,1.205055326636284e-07,235630992.0,10.665735244750977,0.008520041301380843,1.0271517038345337,6.530338657708801,0.1453065127134323,1.806046724319458,20,0.016325222328305244,0.016487382352352142,-0.017131103879188037,0.00015310270649342814,-2.281928744530867e-05,0.005778100351468525,1196.2494329034037,6.862168940821567,2.6938158061767616,0.4016821669733425,21.1875,0.013425612129719575,3833631.1289825784,0.0007885414320595883,441,1.3048770628182769,2.571087231349153,0.003521727994535986,0.056680372156686976,0.0026090261939318536,0.6491638140692549,0.00028144510699860064,-4.1948160353333516e-05,0.0195257056974434,2085448.5921497776,0.0014495571705177143,0.003521727994535986,0.10419419482675554,0.16085869073867798,3.24970023939386e-05,5.483181476593018,2.907940149307251
155,True,0.0,ViT-B_16-mae,False,0.01,0.854674756526947,0.92499995,0.49499997,0.255,0.87,0.6773127061788057,45,27,7.115496477916443,2,2.300004240396447e-07,473255392.0,10.260519981384277,0.010156455129617825,1.0914393663406372,7.838331554224811,0.14574511349201202,1.7722810506820679,20,0.019220808520913124,0.019401341676712036,-0.018572385329305267,0.00026754258600783704,-2.9985326515240252e-05,0.009613940345483444,1039.8370222333035,6.409666800331588,2.759432309572472,0.41964490402053956,20.6875,0.012792482014166408,1952953.9172010513,0.0012560427069290205,126,1.1385721966882862,2.604800899785375,0.0027862208713272545,0.07304699152738894,0.0022725904521100474,0.620830102938895,0.0003195034725166831,-3.5808960656317644e-05,0.013710925473557197,1635344.7457503632,0.0014999855722920006,0.0027862208713272545,0.08723384329976318,0.045569006353616714,4.8985610192175955e-05,5.236884117126465,2.910189390182495
156,True,0.01,ViT-B_16-mae,False,0.01,0.8506097197532654,0.93,0.545,0.225,0.84999996,0.6931782834518467,45,27,7.094002717607424,2,1.976373908973983e-07,379092032.0,10.430558204650879,0.009321040124632418,1.0858728885650635,7.8056437706977855,0.14405375719070435,1.7790629863739014,20,0.0200339462608099,0.020233163610100746,-0.0183468467476003,0.00016450988754833812,-0.00028813033572909236,0.008637629066397976,1228.6510456936635,6.634606377717609,2.779667892051317,0.43252720681749907,19.25,0.013462359712096462,1584348.4051915896,0.0010516162724391635,229,1.1969972982755739,2.649711826432251,0.004666227492314449,0.06833906444550902,0.0031421264157837038,0.6295387718064468,0.00021460020902120894,-0.0003758608792071608,0.014698425471519961,1214542.0511165066,0.001371814639972307,0.004666227492314449,0.0891470886058164,0.06382150202989578,4.6918772568460554e-05,5.2372565269470215,2.916548252105713
157,True,0.0,ViT-B_16-mae,False,0.01,0.8567072749137878,0.935,0.53,0.24,0.85999995,0.6920564321539524,42,24,7.09317096898811,2,1.8336328366785892e-07,353652256.0,10.369362831115723,0.008369804796529934,1.0859756469726562,8.031853778591485,0.1446913331747055,1.7715152502059937,20,0.020511996001005173,0.0207117460668087,-0.01698563648915625,0.0003369004647907,-0.00011147680018091751,0.007650550114428025,1241.752758567455,6.385407367055996,2.8074518740115746,0.43913885013062776,12.5,0.013261791753299463,1193821.2802837652,0.0010174946544689951,320,1.2337192800191399,2.685292581495538,0.0061537299909392934,0.06387922557229207,0.0038940387777597085,0.617000012519594,0.0004413348232054323,-0.00014603299769126542,0.013128824155430421,911323.8380588309,0.0013329035433732371,0.0061537299909392934,0.08368087831788468,0.020319964736700058,4.049482959089801e-05,5.245561122894287,2.9199743270874023
158,True,0.01,ViT-B_16-mae,False,0.01,0.8292682766914368,0.965,0.65,0.14,0.78,0.7304910251984812,48,27,7.158138496358377,3,1.212564626484891e-07,230639632.0,10.772233963012695,0.009107852645684034,1.0189889669418335,6.699906084200794,0.144936203956604,1.8121052980422974,20,0.017170311883091927,0.017345774918794632,-0.017397602837817033,0.00015592866391416982,-3.941540477760271e-05,0.0059044475529469185,1199.9607316595564,6.774052957014086,2.671514169151266,0.4008136437210755,21.0,0.012923926145068305,3568800.2226187093,0.0007501162665548101,433,1.3259669535358025,2.5580437061767864,0.0040497737556561084,0.05695464595583144,0.0028868778280542982,0.6569374976800946,0.00028948275060520964,-7.317499720476816e-05,0.020350388369491858,1922319.2549088907,0.001392596508427221,0.0040497737556561084,0.10573673003053148,0.18675830960273743,3.2920816011028364e-05,5.57907247543335,2.9086906909942627
